,Unnamed: 0,ZoneID,Zonname,District,Area,poptotalD,less14D,less64D,more64D,localpopD,ParkD,IndustrialD,TransportationD,ResidenceD,CommercialD,PublicD,POID,Diversity,PGDP,Aprice,RoadDensity,Residential ratio,Commercial ratio,Industrial ratio,Distance to city center
80,80,80,姚渡镇,青白江区,23.5349,702.4461544,86.42484141,537.2446877,78.77662535,660.0410454,0.042490089,0.084980178,0.807311695,0.084980178,1.402172943,0.977272051,2.464425173,0.8340067840000001,8.746128091000001,7000,1.344594765,0.0344827584667753,0.5689655171364377,0.0344827584667753,44330
81,81,81,人和乡,青白江区,60.2634,203.5729813,33.187639600000004,139.38808630000003,30.99725538,195.2760714,0.0,0.0,0.680346612,0.0,0.182532018,0.398251675,0.580783693,0.64176647,8.746128091000001,7000,0.503228047,0.0,0.3142857146300766,0.0,46457
82,82,82,祥福镇,青白江区,44.867,945.7284864,129.5161254,708.3379767000001,107.8743843,887.7125727,0.0,0.267457151,0.891523837,0.022288096,1.939064346,1.158980988,3.12033343,0.861735881,8.746128091000001,7000,1.152382401,0.0071428571657484,0.6214285714972454,0.085714285668503,38731
83,83,83,黄田坝街道,青羊区,5.92319,11063.80177,1146.848235,8229.687044,1687.2664899999995,7835.473790000001,0.506483837,1.350623566,1.857107403,7.259601667,44.06409384,10.63616058,61.95985609,0.867560165,14.06849109,18520,1.660935569,0.1171662125304978,0.7111716621161054,0.0217983651227037,12760
84,84,84,东坡街道,青羊区,2.71062,20445.87585,2853.590691,16137.63641,1454.648752,10756.57968,2.213515727,0.0,12.54325579,53.49329674,258.9813401,53.12437745,365.5990142,0.8402523040000001,14.06849109,22199,2.876440683,0.146316851693524,0.7083753786007884,0.0,8581
85,85,85,草市街街道,青羊区,0.912281,45184.54292,2919.056738,37621.08385,4644.402328,24230.47285,2.192306976,0.0,12.05768837,54.80767439,782.6535903,111.8076558,949.2689204,0.661628345,14.06849109,16039,8.829133263,0.0577367205563891,0.8244803695566141,0.0,3426
86,86,86,文家街道,青羊区,25.7255,2436.143126,224.329945,2045.674525,166.1386562,986.4531302,0.310975491,2.643291676,2.837651358,2.954267167,24.17834444,7.191308235,34.32391985,0.918183949,14.06849109,17708,3.477085458,0.0860702151709516,0.7044167608379961,0.0770101925290447,17127
87,87,87,光华街道,青羊区,3.26194,24453.23948,2323.463951,20112.57105,2017.204486,10760.77426,1.839396188,0.306566031,8.583848875,51.19652722,324.3468611,51.80965928,427.3530476,0.7050964,14.06849109,17027,5.433597194,0.1197991391602749,0.7589670014558708,0.0007173601141296,6269
88,88,88,汪家拐街道,青羊区,2.25898,26078.58414,1907.055397,20561.93503,3609.59371,18233.4505,3.098743681,1.3280330059999998,8.410875705,40.72634552,451.0885444,114.6535162,606.4684061,0.705296059,14.06849109,20365,8.857067066,0.0671532846729771,0.7437956204525193,0.0021897810218015,1596
89,89,89,新华西路街道,青羊区,1.19869,44808.082160000005,2353.402464,39704.17706,2750.502632,31833.91869,2.502732149,0.83424405,7.508196448,28.36429769,347.8797687,77.58469663,453.8287631,0.701671443,14.06849109,20729,7.168167542000001,0.0624999999917369,0.7665441174854437,0.0018382352945226,3197
90,90,90,苏坡街道,青羊区,12.2519,6061.753686999999,706.8291449,5035.219027,319.7055151,1813.188159,0.489719962,1.224299905,6.447979497,14.1202589,46.1152964,14.93645883,75.17201414,0.89300831,14.06849109,17291,4.859448531,0.1878393051129706,0.6134636264250561,0.0162866449569898,10856
91,91,91,西御河街道,青羊区,1.30971,24866.57352,1901.184232,19725.74081,3239.648472,14632.246830000002,0.7635278040000001,0.0,8.398805843,18.32466729,637.5457162,156.5231998,812.3935832999999,0.598973356,14.06849109,20164,6.771838709,0.0225563909743894,0.7847744360685918,0.0,1655
92,92,92,草堂街道,青羊区,3.04244,16531.13948,1327.881569,12794.99349,2408.264419,10235.86332,2.95815201,0.98605067,9.531823142,56.53357174,286.9407449,75.92590158,419.4002182,0.777198449,14.06849109,21867,4.039098673,0.1347962382629013,0.684169279003966,0.0023510971792813,4785
93,93,93,太升路街道,青羊区,1.40174,41972.12036,3015.537832,33890.7358,5065.846732999999,22977.87036,0.713399061,1.426798122,12.8411831,67.77291081,955.2413429,130.55202820000002,1153.566282,0.580989099,14.06849109,14402,7.130589325,0.058750773031003,0.828076685150546,0.0012368583793263,2889
94,94,94,金沙街道,青羊区,3.5464800000000003,8769.258532,986.6120773,7216.169272,566.477183,3542.949629,0.281969728,0.281969728,12.68863775,43.7053078,208.6575985,37.50197379,289.86488010000005,0.728778892,14.06849109,21304,6.173643362000001,0.1507782101264636,0.7198443579229589,0.0009727626468674,7829
95,95,95,府南街道,青羊区,2.86135,36697.71262,3694.409981,29309.24214,3694.060496,20122.66937,2.096912297,0.698970766,11.88250301,77.58575498,499.414612,78.28472574,655.2850927000001,0.69253972,14.06849109,14703,7.095027331,0.1184000000065925,0.7621333333591338,0.0010666666673584,5563
96,96,96,少城街道,青羊区,1.43086,41120.02572,3717.344814,32092.58767,5310.093231,27811.24638,0.698880394,0.698880394,9.085445117,78.97348448,882.6859370999999,174.021218,1135.68064,0.6014671770000001,14.06849109,22555,8.906719655,0.0695384615167869,0.7772307689422265,0.00061538461552,2464
97,97,97,中和街道,双流区,15.901,5341.550846,614.7412112000001,4355.763788,371.0458462,1934.595308,0.503113012,1.760895541,3.962014968,9.747814603,77.79384944,11.82315578,99.36481982,0.8255791729999999,9.021066947,14909,6.110084997,0.0981012658268613,0.7829113923914325,0.0177215189861952,16242
98,98,98,金桥镇,双流区,43.6727,859.2095291000002,100.4517696,663.3663592999999,95.39140012,757.3610057999999,0.0,0.274771196,1.076187183,0.0,1.7173199730000002,1.25936798,2.976687954,0.95534671,9.021066947,10398,1.368958289,0.0,0.576923076768026,0.0923076923903861,33612
99,99,99,黄甲镇,双流区,32.3872,820.6019662,98.21781445,664.5217864,57.86236538,555.7442446,0.0926291869999999,0.524898725,2.562740836,0.432269539,6.237031914,1.976089319,8.645390772,0.8601416390000001,9.021066947,14509,3.610230635,0.0500000000462674,0.7214285714186569,0.060714285663061,22134
100,100,100,籍田镇,双流区,46.9951,705.2862958,92.00959249,532.1405848999999,81.13611845,596.594113,0.021278814,0.191509328,0.361739841,0.0851152569999999,2.127881417,0.808594939,3.021591613,0.876540058,9.021066947,14509,0.611645574,0.028169014182394,0.7042253519122407,0.0633802818276488,45559
101,101,101,三星镇,双流区,43.647,374.0234151,52.71839989,268.7011708,52.60384448,360.8953651,0.0,0.0,0.412399478,0.0,0.160377575,0.297844067,0.458221642,0.714442393,9.021066947,14509,0.6887958190000001,0.0,0.3500000006547049,0.0,54798
102,102,102,正兴镇,双流区,47.7081,532.5510762,73.99162826,397.8988893,60.66055869,496.9596358,0.146725608,0.062882404,0.775549645,0.125764807,0.69170644,1.1109224640000002,1.928393711,0.859692131,9.021066947,15430,3.247225677,0.0652173911803428,0.3586956522697351,0.0326086958494545,29431
103,103,103,白沙镇,双流区,36.43,747.433434,100.8234971,572.1108975999999,74.49903925,696.5138622000001,0.0,0.054899808,0.576447982,0.0,0.76859731,1.152895965,1.921493275,0.86274498,9.021066947,14509,1.153372798,0.0,0.3999999999999999,0.0285714286457755,36936
104,104,104,合江镇,双流区,37.6658,421.3902267,65.52363152,299.7945085,56.07208661,393.3010848,0.0,0.07964785,0.690281369,0.0,0.398239252,0.743379936,1.141619188,0.8266036040000001,9.021066947,14509,0.648406006,0.0,0.3488372096282601,0.0697674415752724,42724
105,105,105,胜利镇,双流区,34.8727,495.9180104,64.11892397,379.6092646,52.18982184,452.9330967,0.028675726,0.057351453,0.831596062,0.487487347,1.204380504,0.974974694,2.666842544,0.862079321,9.021066947,12309,1.6542892269999998,0.182795699017467,0.4516129033225742,0.0215053765093976,27230
106,106,106,煎茶镇,双流区,59.1002,443.5179576000001,62.62246151,322.8923083,58.00318781,416.191485,0.0,0.084602083,0.558373745,0.0,0.253806248,0.507612495,0.761418743,0.8248841379999999,9.021066947,14509,2.209402363,0.0,0.3333333337711126,0.1111111116948168,52312
107,107,107,万安镇,双流区,31.4329,809.152194,103.4266644,627.7817192000001,77.94381047,627.495395,0.0636275999999999,0.159069001,1.177110607,1.018041606,2.735986816,2.322407414,6.076435836,0.908367538,9.021066947,17850,2.507081966,0.167539267010537,0.4502617800702471,0.026178010480682,41531
108,108,108,太平镇,双流区,42.1932,540.6084392999999,66.52730772,408.5492449,65.53188665,485.3625703,0.0,0.071101505,0.402908526,0.118502508,0.829517553,0.900619057,1.848639117,0.901866058,9.021066947,14509,1.085281944,0.0641025643730333,0.448717948988418,0.0384615387320076,43552
109,109,109,黄水镇,双流区,30.1473,1104.8750630000002,131.7530923,852.7131783,120.4087928,918.1916789,0.099511399,0.663409327,2.2887621780000003,0.663409327,5.904343009,1.625352851,8.193105187,0.891043639,9.021066947,11578,2.713339514,0.0809716599333585,0.720647773248221,0.0809716599333585,28387
110,110,110,九江镇,双流区,37.0296,2749.746149,301.2454901,2309.233694,139.2669648,925.4488301,0.135027113,2.619526001,2.51150431,2.51150431,37.29448873,6.02220926,45.8282023,0.833388157,9.021066947,10901,3.30105403,0.0548025928130285,0.8137890394622788,0.0571596935845768,27774
111,111,111,公兴镇,双流区,37.7822,678.8381831,91.47164538,523.1299395,64.23659819,541.2337026,0.02646749,0.21173992,1.402776969,0.2646749,3.255501268,1.588049399,5.108225567,0.841751923,9.021066947,12126,3.192518669,0.0518134715330201,0.637305699464622,0.041450777226416,27226
112,112,112,大林镇,双流区,51.9179,350.49568650000003,53.10307235,240.82252940000004,56.57008469,330.2136643,0.0,0.0,0.327440054,0.0,0.539313031,0.4237459529999999,0.963058984,0.94338068,9.021066947,14509,0.2235125869999999,0.0,0.5599999999584657,0.0,53939
113,113,113,永兴镇,双流区,36.5832,522.7536137,75.30779155,377.3863413,70.05948085,481.4778368,0.027334952,0.027334952,0.984058256,0.0,1.011393208,0.628703886,1.640097094,0.71712778,9.021066947,14509,1.357774952,0.0,0.6166666666869905,0.0166666669308786,41106
114,114,114,新兴镇,双流区,37.4683,894.3293397,122.8505163,688.2618107000001,83.21701278,770.1176727999999,0.0,0.613852243,0.693919927,0.0,4.003384194,1.975002869,5.978387063,0.986027717,9.021066947,14509,1.33323817,0.0,0.6696428571473375,0.1026785714158769,23716
115,115,115,黄龙溪镇,双流区,51.2551,456.7350371,57.789371200000005,332.72786510000003,66.21780077,412.797946,0.0,0.0195102539999999,0.643838369,0.097551268,5.755524816,0.956002427,6.809078511,0.71098424,9.021066947,31245,1.100576793,0.0143266475547912,0.8452722063201366,0.0028653295697033,43144
116,116,116,永安镇,双流区,63.1166,467.1354287,57.51260366,351.872566,57.75025904,417.1802664,0.0,0.06337477,0.8397157009999999,0.0,1.109058473,0.681278776,1.790337249,0.8468934490000001,9.021066947,14509,1.357354123,0.0,0.6194690266425886,0.0353982301576969,34040
117,117,117,兴隆镇,双流区,46.5249,547.2338467999999,71.78951486,413.4130326,62.03129937,490.21061839999993,0.021493867,0.0,0.537346668,0.0644816,0.5803344020000001,0.687803735,1.332619737,0.782345237,9.021066947,14509,2.652929208,0.0483870966410577,0.4354838712703232,0.0,31066
118,118,118,彭镇,双流区,42.0779,1048.412587,119.01734640000002,823.3062962,106.0889446,821.4288261,0.0,1.259568562,1.901235565,0.237654446,6.060188365,2.352779012,8.650621823,0.888068945,9.021066947,5851,2.59620428,0.0274725275087314,0.7005494505478627,0.1456043955881991,27563
119,119,119,东升街道,双流区,50.8394,3990.68439,506.4182504,3168.5464420000003,315.7196977,2255.770131,0.3933956729999999,0.609763294,6.609047314,9.874231403,89.57619484,12.62800112,112.0784274,0.7721477990000001,9.021066947,11481,4.626314404,0.0881010880689783,0.7992277989439385,0.005440505440211,24741
120,120,120,华阳镇街道,双流区,69.4746,2897.548169,322.3912048,2333.8457510000003,241.311213,1649.538105,0.215906245,0.41741874,3.454499918,8.794581041,40.82067403,6.3188561,55.93411117,0.81057396,9.021066947,16735,4.892638107,0.1572310859516604,0.7297992794760628,0.0074626865658299,19722
121,121,121,西航港街道,双流区,40.9829,3974.755325,315.2778354,3467.080172,192.3973169,1180.053144,0.292805048,0.585610096,4.514077823,5.294891284,37.84505245,7.930136716,51.07008045,0.8563321070000001,9.021066947,12363,4.050540183,0.1036789297636597,0.7410415671275881,0.0114667940766872,15426
122,122,122,和盛镇,温江区,28.9458,1189.084427,126.9959718,934.1251581,127.9632969,993.8920327,0.0,0.103641979,1.001872465,0.241831285,4.283868471,1.796460972,6.322160727999999,0.8744627490000001,9.920253462,5030,1.124216089,0.0382513661712145,0.6775956283470179,0.0163934425996137,33587
123,123,123,永宁镇,温江区,23.4308,985.9671885,110.3248715,781.2366628999999,94.4056541,738.6431535,0.213394336,0.341430937,1.877870154,1.49376035,7.468801748,2.432695427,11.39525752,0.947252738,9.920253462,9150,2.080258547,0.1310861424042657,0.655430711845817,0.0299625468227242,23352
124,124,124,柳城街道,温江区,3.12647,46070.80829,4420.640531,37854.51324,3795.654524,28389.84542,1.599247714,0.639699086,14.07337988,51.49577639,551.4206117000001,94.9953142,697.9117022999999,0.665774674,9.920253462,7009,7.264234667,0.073785517881837,0.7901008249077474,0.0009165902848338,24936
125,125,125,天府街道,温江区,24.2059,2145.468667,133.1493561,1923.043555,89.27575508,1173.18505,0.0,0.330497936,1.776426408,2.024299861,22.06073726,4.379097658,28.46413478,0.8592919240000001,9.920253462,8586,2.94515061,0.0711175616840583,0.7750362844508707,0.0116110304618224,30203
126,126,126,公平街道,温江区,20.5784,2329.578587,256.53112000000004,1860.300121,212.7473467,1284.74517,0.145783929,1.263460716,2.575516075,6.025735723,21.77040003,4.908058936000001,32.70419469,0.902545754,9.920253462,10758,4.220215164,0.1842496285298379,0.6656760772237196,0.0386329866237718,22367
127,127,127,寿安镇,温江区,49.123000000000005,729.5564196,82.01860636,549.7831973,97.75461596,691.162999,0.0,0.040714126,1.709993282,0.122142377,1.587850905,1.05856727,2.768560552,0.688084675,9.920253462,9909,0.928997835,0.0441176469525886,0.5735294118284469,0.014705882437929,40673
128,128,128,涌泉街道,温江区,20.2793,1160.937508,121.6018304,945.5454577,93.79021958,684.9348842999999,0.1972454669999999,0.4931136679999999,4.438023009,8.087064149,37.52595011,7.248770914,52.86178517,0.839097712,9.920253462,12091,3.593763022,0.1529850746241833,0.7098880597641383,0.0093283582159433,21070
129,129,129,永盛镇,温江区,14.0604,1080.4102300000002,105.8291372,876.4331028999999,98.1479901,739.4526472,0.0,0.782339052,0.640095588,0.213365196,4.694034309,2.347017155,7.25441666,0.897551455,9.920253462,9909,1.4345490909999998,0.0294117647220996,0.6470588234726512,0.1078431373143653,38728
130,130,130,万春镇,温江区,54.8839,1039.63093,119.9623205,804.3889009,115.2797086,841.7951347999999,0.163982516,0.182202795,1.639825158,2.623720253,12.80885651,2.6966013710000003,18.12917814,0.875982625,9.920253462,7864,2.005831142,0.1447236180668916,0.7065326630410615,0.0100502512354925,28708
131,131,131,金马镇,温江区,38.7625,619.3356982,61.14156724,497.903902,60.29022896,434.98226380000006,0.128990648,0.670751371,3.276362464,2.8893905189999995,22.16059336,5.159625927,30.2096098,0.877535277,9.920253462,8073,3.08954742,0.0956447480827772,0.7335610591037823,0.0222032451077868,30081
132,132,132,肖家河街道,武侯区,3.43237,13642.75996,1172.3677810000002,11301.22918,1169.162998,6231.55429,0.582687764,0.291343882,7.57494093,44.28427005,197.8224958,45.74098946,287.8477553,0.727596716,7.712672016,15719,10.37095238,0.1538461538595156,0.6872469635687307,0.0010121457493957,6134
133,133,133,火车南站街道,武侯区,4.11402,17594.95579,1743.0639620000002,14593.268869999998,1258.6229529999998,8577.012265000001,1.701498777,0.0,10.93820643,57.60788718,270.29523430000006,47.15582326,375.0589448,0.808646323,7.712672016,20126,10.32267271,0.1535968891788979,0.7206740115054044,0.0,6004
134,134,134,双楠街道,武侯区,1.44618,67557.28886,6588.391487,54441.35585,6527.541523,41194.73371,0.0,0.0,10.37215284,119.6254961,872.6437926000001,118.9340193,1111.203308,0.7561585999999999,7.712672016,14491,6.572502233,0.1076540136613776,0.7853142501624014,0.0,5461
135,135,135,晋阳街道,武侯区,3.87527,19467.03068,2379.963203,15375.18676,1711.880721,6987.900198,1.032186144,0.516093072,6.709209939,44.64205075,151.4733167,33.54604969,229.6614171,0.760219159,7.712672016,13427,4.588834939,0.1943820225169202,0.6595505619215305,0.0022471910106488,8488
136,136,136,玉林街道,武侯区,3.24822,24854.84358,2013.102561,19619.97648,3221.764536,12809.78505,2.462887366,0.307860921,11.39085407,60.95646231,464.2542685,117.9107326,643.1214633999999,0.707249247,7.712672016,16956,10.03054937,0.0947821924457948,0.7218764959975367,0.0004786979420223,3375
137,137,137,红牌楼街道,武侯区,7.43705,14222.03696,1624.837805,11746.59307,850.6060871,5697.285886,1.210157253,0.806771502,14.92527279,71.53373986,371.114891,59.56662924,502.2152601,0.7229232179999999,7.712672016,17224,8.033411044,0.1424364123180095,0.7389558232979707,0.0016064257024753,7406
138,138,138,机投桥街道,武侯区,7.586489999999999,13615.91461,1754.566341,11350.30825,511.0400198,2461.480869,0.263626526,2.636265256,6.986102927999999,12.25863344,211.8239133,31.76699633,255.8495431,0.6972240470000001,7.712672016,13215,5.631269382,0.0479134466744334,0.8279237505505633,0.010303967027096,11608
139,139,139,跳伞塔街道,武侯区,2.41626,28619.850510000004,2464.552656,22932.96251,3222.335345,16361.64982,2.069313733,0.827725493,7.035666691,57.52692177,365.4408052,99.32705917,522.2947862,0.7197188959999999,7.712672016,19525,4.901466436000001,0.1101426307326213,0.6996830427100288,0.0015847860535277,5235
140,140,140,石羊街道,武侯区,15.8946,5360.059391,569.4386772999999,4475.608068,315.01264580000003,2528.342959,1.321203428,0.0,6.606017138,9.688825136,35.04334806,8.367621708,53.0997949,0.964042912,7.712672016,22967,10.57070364,0.1824644549804089,0.6599526067095977,0.0,10378
141,141,141,浆洗街街道,武侯区,2.90035,21653.93832,1559.122175,17751.65066,2343.16548,13499.40524,2.413501819,0.689571948,7.930077403999999,39.65038702,428.22417980000006,103.0910063,570.9655731,0.6871379390000001,7.712672016,15630,6.084306166,0.0694444444429849,0.7499999999562146,0.001207729468269,3869
142,142,142,金花桥街道,武侯区,12.5707,9155.973812,838.6167835,8042.750204999999,274.6068238,1593.308249,0.397750324,10.42105849,5.648054602999999,4.454803631,212.71687340000005,22.75131854,239.9229955,0.694304825,7.712672016,14212,3.78177896,0.0185676392615729,0.8866047748224285,0.0434350132561595,15627
143,143,143,望江路街道,武侯区,2.33394,39695.5363,2777.706368,33093.39572,3824.434219,25070.05321,2.142300145,0.4284600289999999,16.281481099999997,119.1118881,601.9863407,131.1087689,852.2069976,0.7062302359999999,7.712672016,18054,10.28590542,0.1397687280618968,0.7063851181641599,0.0005027652086953,3899
144,144,144,华兴街道,武侯区,11.2703,4183.917021,428.382563,3624.127131,131.4073272,788.3552346,0.177457565,7.453217748999999,3.371693744,5.234998181,120.2275006,11.62347054,137.08596930000002,0.727023028,7.712672016,10024,2.657735775,0.0381877022698339,0.8770226538420806,0.05436893204358,13260
145,145,145,簇锦街道,武侯区,8.1065,9578.363042,1045.457349,8077.962129,454.9435638000001,2173.441066,0.0,0.616788996,8.018256954,20.60075248,210.4484056,17.516807500000002,248.5659656,0.6981778000000001,7.712672016,17767,7.142300879,0.0828784118946974,0.8466501240103805,0.0024813895760474,12218
146,146,146,芳草街道,武侯区,3.45795,27986.813,2846.195,22211.71503,2928.902963,17953.70089,2.024320768,0.0,11.85673593,98.03496291,505.5018147,66.51339667,670.0501742,0.7434895229999999,7.712672016,15629,8.608816508,0.1463098834755888,0.7544238240121929,0.0,6159
147,147,147,簇桥街道,武侯区,9.07796,9250.31615,890.5084402000001,7949.47323,410.3344804,1787.2958239999998,0.44062763,5.28753156,6.60941445,15.75243777,197.731649,29.85252193,243.3366087,0.7666167070000001,7.712672016,16999,3.10096075,0.0647351742680878,0.8125848800817944,0.0217292892682612,15375
148,148,148,桂溪街道,武侯区,24.5939,2565.514213,250.9971985,2178.914284,135.60273080000002,968.0042612,0.528586357,0.121981467,7.806813885,11.46625789,58.3071412,10.08380127,79.85720036,0.80985477,7.712672016,20824,9.782247922,0.1435845213494785,0.7301425661950167,0.0015274949090389,12013
149,149,149,三河街道,新都区,27.0411,1527.19379,191.1534664,1217.775904,118.2644197,1005.506433,0.44376893,0.221884465,2.514690601,3.254305483,15.16210509,5.251265666,23.66767624,0.917151015,8.448587714,10890,4.112410326,0.1375,0.6406249999471855,0.0093750000105629,21668
150,150,150,新繁镇,新都区,82.3104,1259.354832,151.5361364,967.9335783,139.88511780000002,1128.970337,0.048596532,1.23921157,1.737326024,0.498114455,12.79303709,2.47842314,15.76957468,0.834645172,8.448587714,7889,1.136840466,0.0315870570454725,0.8112480741934633,0.0785824345390651,31850
151,151,151,大丰街道,新都区,20.0757,3656.011995,462.001325,2998.550486,195.4601832,1331.360799,0.498114636,4.981146361,6.824170515,9.115497841,83.58363594,14.096644199999998,106.795778,0.874947568,8.448587714,10615,4.919549997,0.0853544775992923,0.7826492536062615,0.0466417910359714,16694
152,152,152,新都镇,新都区,78.3974,3080.982277,335.4575534,2449.4434760000004,296.08124760000004,2250.788929,0.242354976,1.147997255,5.127721072,5.127721072,36.82520084,9.821754293,51.7746762,0.8859197529999999,8.448587714,9198,3.056022113,0.0990391722044222,0.7112589308670558,0.0221729490024314,29935
153,153,153,新民镇,新都区,37.9622,925.8156798,102.83914,710.7596503999999,112.2168894,910.9061119,0.0526839859999999,0.342445907,0.500497864,0.0526839859999999,1.21173167,1.3434416340000002,2.60785729,0.862468195,8.448587714,5276,0.4267268429999999,0.0202020203337123,0.4646464646077317,0.1313131314022172,30929
154,154,154,清流镇,新都区,35.1644,846.3957866000001,94.69804689,643.6623403,108.0353994,790.2879048,0.028437852,0.426567779,0.4834434829999999,0.0,0.654070594,1.365016892,2.019087486,0.8444405999999999,8.448587714,9950,1.14215752,0.0,0.3239436619439282,0.2112676057663407,41150
155,155,155,龙桥镇,新都区,23.3099,1356.462276,153.7544134,1083.573932,119.1339302,1022.65561,0.214501135,5.1480272330000005,1.801809532,0.343201816,7.593340169,5.019326552,12.95586854,0.690527062,8.448587714,5708,2.069244601,0.0264900662537905,0.5860927150932638,0.3973509932665618,27922
156,156,156,军屯镇,新都区,16.726,1101.996891,121.6070788,852.6844434000001,127.7053689,1010.223604,0.119574315,0.478297262,1.554466101,0.119574315,4.244888198,3.5872294630000003,7.951691977,0.862533199,8.448587714,9950,0.471897215,0.0150375939291744,0.533834586434962,0.0601503759682164,41311
157,157,157,石板滩镇,新都区,43.197,1132.648101,160.6361553,868.1852905999999,103.8266546,1082.991874,0.0,0.254647313,1.273236567,0.185198046,3.703960923,2.060328264,5.949487232999999,0.8982590859999999,8.448587714,5173,1.4491722969999998,0.031128404641792,0.6225680933400871,0.0428015563404437,29837
158,158,158,马家镇,新都区,24.3477,1011.307023,113.686303,785.3308526000001,112.2898672,898.6064392000001,0.0,0.821432825,0.903576108,0.205358206,2.012510422,2.423226835,4.641095463,0.877286573,8.448587714,9950,0.593105627,0.0442477875400685,0.433628318582164,0.1769911503757405,26595
159,159,159,泰兴镇,新都区,28.488000000000003,1081.648413,133.3894973,837.2999158,110.9590003,994.9803426,0.035102499,0.49143499,1.333894973,0.631844987,5.9323223810000005,2.457174951,9.02134232,0.896873041,8.448587714,7557,1.280361082,0.0700389104622736,0.6575875485678278,0.0544747081496404,28658
160,160,160,木兰镇,新都区,33.7963,1157.108914,164.0712149,891.9911351,101.0465643,1018.188382,0.0591780759999999,0.739725946,1.213150552,0.236712303,3.72821877,1.745753233,5.710684306,0.8735006909999999,8.448587714,9950,1.656148104,0.041450777230199,0.6528497409816371,0.1295336786911505,23824
161,161,161,斑竹园镇,新都区,47.364,1211.468626,131.8723081,968.2670383,111.3292796,915.5898995,0.105565408,1.879064268,2.385778228,0.5911662870000001,4.919348028,3.504771556,9.015285871,0.845776407,8.448587714,9678,2.133666127,0.0655737705336266,0.5456674473101686,0.208430913327385,23279
